File,Line,Score,times_Score,Prediction,Label,Source
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1086,-1.4218171,-1421817.0642852783,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1086,-1.4819442,-1481944.20337677,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1088,-1.421808,-1421808.0043792725,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1088,-1.4824332,-1482433.1998825073,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1088,-1.4998581,-1499858.1409454346,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1093,-0.35140768,-351407.6769351959,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1093,-0.62399405,-623994.0524101257,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1093,-0.74652404,-746524.0359306335,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1093,-1.0470066,-1047006.6070556641,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1094,-0.8810673,-881067.2760009766,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1094,-0.9722408,-972240.8056259155,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,827,-0.71524227,-715242.2666549683,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,827,-0.97580075,-975800.7526397705,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,829,-0.93517977,-935179.7699928284,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,829,-1.0043036,-1004303.5745620728,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,829,-1.2107666,-1210766.5538787842,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,829,-1.1667775,-1166777.491569519,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,118,-0.9474554,-947455.4061889648,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,118,-1.1322939,-1132293.939590454,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,120,-1.0143292,-1014329.195022583,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,120,-1.0900733,-1090073.3470916748,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,9,-1.1134613,-1113461.2560272217,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,9,-1.2866427,-1286642.6706314087,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,9,-1.4433515,-1443351.5071868896,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,9,-1.3824534,-1382453.441619873,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,9,-1.4838518,-1483851.7904281616,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,9,-1.6752723,-1675272.3455429077,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,9,-1.5675821,-1567582.130432129,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,9,-1.4468466,-1446846.604347229,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,124,-1.2532359,-1253235.936164856,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,124,-1.335079,-1335078.9546966553,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,125,-1.2907532,-1290753.2453536987,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,125,-1.3809971,-1380997.0617294312,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,125,-1.4807191,-1480719.0895080566,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,125,-1.3911487,-1391148.6864089966,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,127,-1.2867763,-1286776.3042449951,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,127,-1.3675857,-1367585.6590270996,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,127,-1.4683123,-1468312.2634887695,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,127,-1.5037045,-1503704.54788208,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,31,-1.444065,-1444064.974784851,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,31,-1.6319106,-1631910.5625152588,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,31,-1.7546542,-1754654.1690826416,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,31,-1.6487995,-1648799.5386123657,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,31,-1.7900094,-1790009.3793869019,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,31,-1.8903538,-1890353.798866272,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,31,-1.7013876,-1701387.643814087,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,31,-1.7500647,-1750064.730644226,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,31,-1.721892,-1721891.99924469,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,32,-1.8060439,-1806043.8632965088,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,33,-1.8241305,-1824130.5351257324,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,36,-1.5037405,-1503740.5490875244,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,128,-1.4168385,-1416838.526725769,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,129,-1.6142255,-1614225.5067825317,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,129,-1.6467321,-1646732.0919036865,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,129,-1.6650016,-1665001.630783081,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,129,-1.6528442,-1652844.1905975342,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,130,-1.6314903,-1631490.3497695923,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,131,-1.2066509,-1206650.8531570435,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,829,-1.1787034,-1178703.4273147583,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,830,-1.2092439,-1209243.893623352,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,830,-1.2437198,-1243719.8162078857,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,832,-1.316552,-1316552.0429611206,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,832,-1.4564689,-1456468.939781189,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,832,-1.2877811,-1287781.1193466187,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,832,-1.3158568,-1315856.8143844604,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,832,-1.443544,-1443544.0301895142,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,834,-1.400104,-1400104.04586792,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,834,-1.4750456,-1475045.5617904663,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,834,-1.4871225,-1487122.5357055664,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,835,-1.5185338,-1518533.8258743286,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,835,-1.5808821,-1580882.0724487305,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,835,-1.6173867,-1617386.6987228394,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,832,-1.6695361,-1669536.1137390137,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1096,-0.55289614,-552896.1420059204,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1098,-0.7180224,-718022.4061012268,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1098,-0.7672554,-767255.425453186,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,167,-0.68666637,-686666.3694381714,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,169,-0.8251678,-825167.7751541138,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,169,-0.88790154,-887901.5445709229,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,169,-0.968025,-968025.0287055969,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,54,-1.0436392,-1043639.1830444336,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,57,-1.1678568,-1167856.8124771118,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,57,-1.2636993,-1263699.2931365967,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,59,-1.4390414,-1439041.3761138916,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,60,-1.5060905,-1506090.521812439,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,60,-1.5730699,-1573069.9300765991,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,63,-1.0092776,-1009277.5821685791,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,171,-0.69666475,-696664.7505760193,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1098,-0.8178269,-817826.9267082214,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1098,-0.9921001,-992100.1195907593,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1098,-1.0005249,-1000524.8785018921,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1099,-0.7750008,-775000.810623169,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1099,-0.7979841,-797984.1232299805,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,167,-0.905085,-905085.027217865,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,169,-1.06208,-1062080.0256729126,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,169,-1.0968868,-1096886.7540359497,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,169,-1.1789014,-1178901.4339447021,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,54,-1.1782979,-1178297.8773117065,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,57,-1.3660455,-1366045.4750061035,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,57,-1.464397,-1464396.9535827637,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,59,-1.6809506,-1680950.64163208,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,60,-1.7851804,-1785180.4494857788,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,60,-1.8286946,-1828694.5819854736,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/../hdtd/hdtd-imp.h,63,-1.1674094,-1167409.4200134277,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,171,-0.8776512,-877651.2145996094,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1099,-0.9732218,-973221.7788696289,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1099,-1.1291391,-1129139.0657424927,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1099,-1.1671635,-1167163.4912490845,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1100,-0.9259676,-925967.5741195679,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1100,-1.0786881,-1078688.144683838,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,252,-0.53444445,-534444.4513320923,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,252,-0.6483423,-648342.3113822937,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,252,-0.6826392,-682639.1816139221,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,254,-0.7332738,-733273.8041877747,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,254,-0.80568504,-805685.0433349609,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,254,-0.80625314,-806253.1352043152,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,258,-0.2919965,-291996.5088367462,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,258,-0.36748648,-367486.47689819336,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,258,-0.393737,-393736.98830604553,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,258,-0.46335873,-463358.73007774353,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,260,-0.36930883,-369308.82930755615,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,260,-0.370443,-370442.9864883423,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,260,-0.3804093,-380409.300327301,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,261,-0.37125376,-371253.75866889954,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,261,-0.4056609,-405660.8974933624,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,261,-0.41440538,-414405.37571907043,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,262,-0.39571327,-395713.2697105408,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,262,-0.41659746,-416597.455739975,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,262,-0.42455658,-424556.58316612244,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,263,-0.4404504,-440450.40011405945,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,263,-0.46483487,-464834.86890792847,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,265,-0.4509171,-450917.0949459076,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,265,-0.44729763,-447297.6326942444,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,282,-0.63196266,-631962.6569747925,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,282,-0.6920619,-692061.9010925293,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,282,-0.7653378,-765337.8248214722,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,282,-0.74669796,-746697.9622840881,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,283,-0.91959155,-919591.5460586548,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,285,-0.7899969,-789996.9220161438,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,285,-0.8711628,-871162.7721786499,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,287,-0.99566925,-995669.2457199097,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,287,-1.1974446,-1197444.5581436157,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,289,-0.87704515,-877045.1545715332,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,289,-0.9507315,-950731.5158843994,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,289,-1.0252404,-1025240.421295166,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,289,-1.009548,-1009547.9488372803,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,290,-1.193444,-1193444.013595581,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,292,-0.98333824,-983338.2368087769,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,292,-1.0467539,-1046753.8833618164,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,292,-1.0644256,-1064425.5876541138,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,294,-1.2374672,-1237467.1697616577,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,294,-1.4180756,-1418075.5615234375,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,296,-1.0201169,-1020116.925239563,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,296,-1.0945623,-1094562.292098999,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,296,-1.1594045,-1159404.5162200928,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,296,-1.1410394,-1141039.3714904785,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,297,-1.2979065,-1297906.517982483,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,299,-1.0697438,-1069743.7524795532,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,299,-1.1313161,-1131316.065788269,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,299,-1.2168204,-1216820.3592300415,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,299,-1.1305511,-1130551.0997772217,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,302,-1.065095,-1065094.9478149414,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,302,-1.1400822,-1140082.2401046753,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,302,-1.2163694,-1216369.390487671,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,302,-1.2033443,-1203344.3450927734,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,304,-1.3895831,-1389583.1108093262,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,307,-1.176785,-1176784.9922180176,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,307,-1.2419475,-1241947.5317001343,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,307,-1.3247228,-1324722.7668762207,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,307,-1.3805592,-1380559.2060089111,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,307,-1.304052,-1304051.9952774048,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,311,-1.176785,-1176784.9922180176,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,311,-1.2419475,-1241947.5317001343,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,311,-1.3247228,-1324722.7668762207,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,311,-1.3805592,-1380559.2060089111,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,311,-1.3040196,-1304019.570350647,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,314,-1.1765939,-1176593.8997268677,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,314,-1.2412286,-1241228.5804748535,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,314,-1.3288282,-1328828.21559906,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,314,-1.5174714,-1517471.432685852,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,137,-1.1089082,-1108908.1764221191,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,137,-1.1938736,-1193873.643875122,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,138,-1.3928376,-1392837.643623352,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,140,-1.4737773,-1473777.2941589355,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,142,-1.124709,-1124709.0101242065,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,142,-1.1847981,-1184798.1214523315,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,142,-1.2690642,-1269064.18800354,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,71,-1.0599427,-1059942.7223205566,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,74,-1.0289096,-1028909.5640182495,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,74,-1.0958526,-1095852.6134490967,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-0.937623,-937623.0239868164,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.1531531,-1153153.0618667603,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.3924282,-1392428.1597137451,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.0864675,-1086467.5045013428,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.3561207,-1356120.7056045532,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.5362467,-1536246.657371521,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.3399811,-1339981.0791015625,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.2796774,-1279677.391052246,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,19,-1.3176986,-1317698.59790802,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,20,-1.4145597,-1414559.7219467163,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,23,-1.0285839,-1028583.8842391968,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,75,-1.1017329,-1101732.850074768,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,76,-1.377384,-1377383.9473724365,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,76,-1.4364833,-1436483.2639694214,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,76,-1.4462596,-1446259.617805481,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,77,-1.3775939,-1377593.8749313354,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,78,-0.89291054,-892910.5401039124,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,143,-1.0396727,-1039672.7323532104,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,144,-1.3454978,-1345497.8466033936,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,145,-1.5040882,-1504088.1633758545,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,146,-1.5923167,-1592316.746711731,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,146,-1.6544539,-1654453.8736343384,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,146,-1.6881819,-1688181.8771362305,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,147,-1.695366,-1695366.0249710083,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,148,-1.2388417,-1238841.6528701782,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,315,-1.1764433,-1176443.338394165,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,315,-1.2408497,-1240849.7333526611,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,315,-1.3284001,-1328400.1350402832,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,315,-1.5157616,-1515761.6138458252,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,97,-0.6553106,-655310.5711936951,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,71,-0.74622494,-746224.9398231506,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,74,-0.8714991,-871499.1211891174,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,74,-1.0035893,-1003589.2724990845,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-0.8763362,-876336.2169265747,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.1956222,-1195622.205734253,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.462155,-1462154.9844741821,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.1985525,-1198552.4892807007,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.4610523,-1461052.2985458374,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.6570237,-1657023.6682891846,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.4711876,-1471187.5915527344,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,18,-1.3881414,-1388141.393661499,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,19,-1.4370397,-1437039.7329330444,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,20,-1.5426569,-1542656.8984985352,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,23,-1.1863546,-1186354.637145996,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,75,-1.2786523,-1278652.310371399,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,76,-1.5938094,-1593809.3662261963,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,76,-1.6696062,-1669606.2088012695,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,76,-1.6770747,-1677074.670791626,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,77,-1.5946355,-1594635.4866027832,0,0,
/home/haoran/hdContents/hector_build/../source/hdtd/memory.c,78,-0.7505423,-750542.2830581665,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,98,-1.0563514,-1056351.4232635498,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,99,-1.4675415,-1467541.4562225342,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,100,-1.6373752,-1637375.2355575562,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,101,-1.770158,-1770158.052444458,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,101,-1.7963742,-1796374.2017745972,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,102,-1.7945037,-1794503.6888122559,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,316,-1.1759719,-1175971.8656539917,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,316,-1.2398988,-1239898.8008499146,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,316,-1.3273535,-1327353.4774780273,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,316,-1.5163811,-1516381.1445236206,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-parse.c,316,-1.4259886,-1425988.5549545288,0,0,
